0;2978;7774;361;5409;120;2875;5084;4472;797
667;fail;2308;598;104;733;615;4129;11579;2378
668;593;18022;3819;20278;879;3261;6634;12441;13434
669;fail;2271;76;766;1066;2032;4004;1415;7859
670;fail;2723;6980;1889;2094;404;7240;5287;13817
671;fail;1640;17891;137;5957;44;2400;8822;12299
672;142;28468;346;1484;2346;3806;73;2944;7861
673;616;3315;606;275;750;5088;348;1717;127
674;fail;3515;3454;2629;778;3456;3287;14313;5671
675;614;fail;10700;1594;5125;1844;1618;24512;33699
676;524;1049;215;295;887;2528;957;4805;4939
677;821;592;693;2221;2078;6880;3807;16147;3898
678;1047;8322;4943;790;5570;3641;4484;9968;26898
679;fail;244;7357;2858;354;560;2328;4594;6667
680;fail;2238;6360;15483;821;4787;5323;38086;68055
681;577;682;2847;6497;6612;11243;1048;1604;40351
682;1601;692;3277;455;724;1215;2147;602;3840
683;1000;2921;1130;2247;93;4148;282;5229;3963
684;2833;1986;10084;4481;805;1271;362;25239;7536
685;579;11825;292;180;1420;16772;256;515;122
686;fail;144;350;4272;3968;1605;1357;8790;6265
687;1542;932;1360;500;3238;675;2407;5380;4728
688;fail;1174;374;11529;82;19915;5465;22613;4631
689;2162;1535;989;1175;5913;5911;11915;11474;32726
690;1576;19630;1354;8115;350;14715;11837;272;15845
691;608;2424;1725;1431;2923;4030;57;4523;1883
692;83;208;13558;4760;2127;1279;8166;2529;2634
693;626;4643;316;12735;5601;5507;1676;1083;7482
694;734;1202;4282;976;912;3147;843;13091;61178
695;fail;1626;1151;49601;1133;334;2215;761;1030
696;fail;189;172;12932;9405;9;3405;8520;8448
697;225;9543;389;2179;1084;2748;1141;2412;27724
698;290;1401;10804;12988;2302;5201;5357;2662;19049
699;529;436;808;2770;193;185;1812;22481;5185
700;1390;2699;29;2158;287;11613;2693;2775;46505
701;220;21117;980;3676;8107;1586;352;1988;1574
702;fail;5028;671;5881;1075;37;6777;2051;2001
703;62;2455;387;2253;112;1675;2200;18392;9994
704;350;7852;147;9;3941;7812;4743;2329;12994
705;125;fail;992;6290;1065;279;372;4807;1817
706;fail;9590;1499;8019;31;1051;2380;4090;36943
707;fail;25580;7875;9170;379;1860;6308;2381;9763
708;23;7103;1038;1288;52;3768;1754;274;26551
709;670;8125;3388;3487;8469;2469;5729;3845;31729
710;fail;22007;10199;1974;2053;1151;291;25733;14155
711;180;788;3323;3506;1218;473;156;5537;1335
712;122;15784;5954;1018;5362;3399;9386;977;7619
713;1229;3180;192;5259;7003;12344;942;11957;2209
714;1054;704;6011;690;1970;4061;2898;5522;100
715;1394;445;4091;6047;479;1554;1848;26876;8430
716;74;14011;2449;1392;9119;6329;11464;6299;6406
717;fail;1530;2068;30078;2753;667;2386;6432;6501
718;fail;2825;2480;3748;3504;3557;10089;4028;11411
719;2390;27994;10479;5766;1019;1192;8702;364;4563
720;770;896;2370;1621;1666;3617;2292;3033;637
721;416;3114;204;894;568;955;4270;12655;4174
722;fail;264;9564;1007;1274;765;21871;5055;17863
723;fail;2917;32701;19439;2200;7892;4689;1857;15218
724;fail;2458;229;3713;3866;159;589;4040;5268
725;29;490;184;1533;2925;345;4889;62762;22072
726;fail;7934;345;2607;339;232;2138;448;1495
727;fail;1930;2338;1530;568;2656;207;16086;fail
728;60;207;1422;2023;393;2529;8776;6950;7152
729;fail;13011;114;4972;13729;163;13120;23326;8068
730;1315;245;302;863;5599;2159;5084;4334;6646
731;1257;1712;2191;1262;45;655;6698;18473;10830
732;771;38441;529;251;1528;781;183;3978;1834
733;539;4205;699;863;1823;7486;4783;5822;143
734;fail;3820;49;4881;323;5548;364;4156;15390
735;fail;9887;607;7502;1029;931;3390;751;6026
736;fail;1786;6155;2474;214;939;4699;18924;10342
737;99;3494;2964;4527;1074;1909;1325;1531;2672
738;294;1606;768;1639;387;1895;3641;1163;20610
739;414;7082;1785;782;4680;465;1307;4542;100
740;903;5407;7821;450;5015;437;409;33382;11986
741;fail;17209;114;1740;5049;7467;3464;3816;6991
742;fail;1872;3644;139;2167;617;645;17745;3551
743;fail;183;20100;2102;75;3636;1837;16510;fail
744;fail;1308;2697;1895;4308;822;55;13902;3241
745;95;3132;2662;332;568;10757;1773;11012;6253
746;fail;1133;1450;6988;1510;2144;688;21956;6044
747;fail;25117;851;1188;5089;1250;857;13569;8838
748;fail;1625;1205;476;757;1764;3489;4324;194
749;fail;464;1530;796;7957;71;5193;3071;15856
750;114;37785;4397;8789;1918;1968;796;6652;18024
751;310;4489;1904;264;3345;1128;1869;871;6721
752;fail;3106;2632;64;3218;1193;4128;816;6656
753;fail;9258;1650;2479;720;285;3616;8683;5697
754;64;19363;10656;2020;213;1602;3045;7673;5440
755;526;5890;60;360;4143;4835;3390;2629;7677
756;890;168;6917;3358;2064;1006;906;17604;24311
757;fail;3590;19912;2172;1346;5897;4394;31296;16487
758;fail;2820;9796;1320;142;1265;2793;11820;17483
759;fail;27931;11522;13439;23310;1240;8681;13855;3185
760;322;43969;140;886;3283;1084;697;85;1232
761;220;1073;6461;8251;1169;338;3570;13601;10981
762;fail;3368;5608;13855;7673;6090;2046;18340;14741
763;875;988;114;2189;489;15712;1743;12302;677
764;1198;45036;1563;7988;966;5539;2658;7933;9265
765;46;568;8921;2860;9476;605;2826;2072;27250
766;fail;2342;1639;8083;136;3805;837;9466;12896
767;1943;2434;6531;456;883;3358;1474;5771;11047
768;fail;3972;2262;272;647;193;729;3012;26643
769;fail;1000;22812;3483;749;6029;4743;518;13426
770;742;1839;2158;3949;1144;1742;3120;203;4884
771;fail;44928;867;2074;2798;1384;4901;4737;15577
772;fail;574;5063;3555;3045;194;10978;1296;463
773;472;14933;301;22;1547;621;9863;234;4244
774;fail;2323;22212;8325;13100;8283;4304;7960;11430
775;fail;1684;7697;126;3278;1306;16859;619;25237
776;fail;1906;5673;677;2290;12180;116;417;8677
777;394;4636;6337;8092;4445;9344;1594;25243;51410
778;195;6864;211;1007;1027;5960;4155;399;55799
779;fail;1526;611;407;174;753;5570;6144;1462
780;fail;215;6316;2143;5905;831;1595;11908;3074
781;559;1204;133;804;2470;4244;2;13365;3544
782;fail;11860;362;555;3495;3817;7674;18717;7958
783;108;5114;4004;617;8777;1986;463;7069;7471
784;567;28405;959;1098;3819;3315;2667;36512;5804
785;139;3315;192;184;236;8808;4777;4614;13488
786;fail;10177;3368;1619;520;310;1421;4629;20502
787;fail;14263;55698;2197;3455;10821;416;1547;4591
788;216;990;864;778;4543;5886;4807;5264;27974
789;fail;511;3696;7492;3017;883;7587;2624;2480
790;874;448;2660;792;2425;486;1116;41023;7532
791;168;33890;4710;214;2664;3591;2616;35663;14712
792;306;31902;591;222;918;18963;6264;10578;44567
793;343;336;396;2864;2829;1933;607;2395;67838
794;1440;2463;4920;7164;2057;2158;277;17175;8679
795;3745;1403;478;2178;3087;22803;2282;8654;17159
796;1814;1193;217;10588;5442;10298;91;6425;1973
797;fail;28300;134;10271;1797;5177;5335;24685;12971
798;fail;32001;1329;437;1567;1604;9768;12742;13568
799;fail;1401;7926;3822;380;1967;3048;14907;13973
800;899;918;29369;2679;5047;938;913;6331;1573
801;847;6618;666;837;11439;2017;1419;6891;1251
802;fail;14134;13343;1156;2267;3762;381;7755;fail
803;fail;3970;1116;1666;6317;4210;15642;18043;22917
804;1850;2190;381;9806;643;623;6046;2563;19309
805;2192;3330;1649;728;879;798;2104;22101;16782
806;233;1108;339;861;3593;573;6204;1717;2712
807;277;106;191;972;175;4885;2066;247;8163
808;fail;1552;1104;1000;5032;823;7092;4501;1659
809;1209;942;1376;2945;3709;275;4799;15992;22636
810;fail;2359;5609;2126;3608;7119;1077;4497;7623
811;116;1504;1531;13779;547;986;6581;13197;16554
812;44;3479;3398;2664;1514;74;789;1385;27662
813;106;1649;99;781;1157;71;2136;16970;1495
814;2686;1478;1277;3007;5737;3770;2787;770;20219
815;687;372;238;1514;1236;448;2231;68;29748
816;fail;6765;4512;3100;1534;15179;10507;8213;8979
817;fail;3875;56;11905;155;2055;3502;8742;5878
818;fail;3150;1288;2726;2021;4465;15366;535;10388
819;228;1620;907;8827;630;81;4439;8727;9197
820;fail;3952;1806;177;1498;1146;13323;17914;12257
821;253;301;2839;20588;257;3186;977;14197;2140
822;1005;5861;2089;2548;698;7;15052;18980;464
823;fail;16701;4393;3506;4424;1000;380;19386;31750
824;1842;627;960;1910;422;2431;3104;2682;2172
825;fail;899;2099;2412;1407;1409;1547;8562;1345
826;fail;4801;13984;1531;785;2744;1853;933;12692
827;fail;31837;40681;5238;531;9704;4096;2859;4523
828;1035;183;1167;864;759;326;12233;4297;10837
829;894;1422;117;10162;814;208;1076;3352;4058
830;fail;41623;4119;353;3143;7764;1378;7050;41510
831;fail;15510;2324;20338;1301;137;1367;32156;14275
832;63;182;1269;5574;189;677;8037;31233;3375
833;13;572;88;933;16;1126;5053;3224;5943
834;fail;1767;8829;2518;792;2654;879;36059;27594
835;685;2482;1713;2844;2704;954;1158;3361;11131
836;fail;524;924;974;177;3724;2334;2493;2447
837;311;17115;50;1772;378;5352;8661;9083;11942
838;454;5065;453;1459;2677;8988;394;107;383
839;fail;29929;9526;34852;1989;14593;13513;19559;14975
840;675;1127;11053;1583;2108;2304;1361;2591;2036
841;456;2087;384;776;4796;11359;12671;6373;6679
842;fail;49339;4068;4291;2077;2398;8245;3275;28613
843;fail;945;5234;13374;517;1134;14581;6042;19365
844;1138;890;1470;3845;7707;1946;4370;12226;1953
845;621;24983;232;6433;485;823;15703;1026;2161
846;fail;1195;7366;3563;755;726;366;21669;8284
847;fail;1780;21495;390;2019;2947;1740;7590;41353
848;fail;2481;439;1014;8083;6812;14177;12895;14046
849;fail;24570;3817;2745;5531;2107;286;5883;10721
850;1211;539;5397;946;1663;392;4663;67834;6944
851;fail;2326;324;1963;2080;1029;13462;10674;4898
852;1056;228;2529;1457;1109;2544;1511;2849;14410
853;649;8768;3364;1690;4503;4244;93;29850;26422
854;fail;9118;10112;8786;9051;9446;7403;32411;41297
855;141;331;509;4198;3161;964;2755;767;14839
856;fail;2001;211;590;1271;1623;8933;608;7076
857;fail;39554;4790;1750;1007;842;7193;13763;47400
858;696;1762;2951;1560;2230;9015;2574;6061;4407
859;fail;23747;8507;2714;308;7437;1119;16354;4979
860;fail;356;31432;14316;4039;1263;13677;157;8624
861;610;14971;16903;608;261;1722;1077;26892;7854
862;fail;2610;1753;460;6688;483;1233;25012;1825
863;294;432;2382;2917;1249;408;170;1325;7539
864;fail;10586;33808;5435;3189;1582;31868;5194;2474
865;402;13654;135;795;2862;6520;2939;1110;3163
866;604;15859;1553;454;3734;208;6420;27;2740
867;fail;10900;218;901;1477;4963;13318;2248;18737
868;346;228;1185;13604;131;60;419;529;4802
869;428;433;10131;9429;27;3681;649;8295;6602
870;1420;1567;22288;1542;1627;65;20461;1030;14291
871;498;56;1837;102;8827;2592;2548;1826;16570
872;1091;1740;503;433;1408;2719;1882;2904;7678
873;377;223;1006;562;415;56;1515;46561;13687
874;fail;6794;5071;16110;7162;4885;2661;37354;3580
875;29;254;198;1046;1895;2960;9384;530;3391
876;592;2225;1192;2492;4049;713;1257;3972;3953
877;327;553;3985;1011;645;1287;5366;12435;3610
878;305;234;2123;491;3860;436;8573;224;23916
879;704;30424;2341;2628;1337;583;905;1937;1750
880;fail;30;389;4390;4005;1202;2457;1772;2943
881;1516;254;208;780;781;1635;18043;11383;9191
882;46;909;1153;2429;3303;2960;5309;5892;2826
883;667;135;199;4488;17;1008;1367;3671;3489
884;468;5324;1021;742;581;1246;2368;13341;375
885;651;2447;866;66;2220;2923;1622;9792;12689
886;203;34;3679;3637;2201;151;302;4289;2034
887;657;46605;2444;2108;2324;443;867;9138;22739
888;631;135;1052;1287;70;245;3860;5767;5360
889;199;1465;12670;1259;758;1104;5303;10972;2692
890;427;2338;2458;601;2946;1534;4;8561;5501
891;1487;17918;360;1028;448;1433;439;5735;1744
892;fail;1307;7886;1205;303;72;3733;3878;9308
893;fail;2072;9912;905;1704;5111;5163;33080;17402
894;fail;26095;858;12124;1103;1223;13954;527;37497
895;566;1309;589;7103;5410;3905;5640;4067;15405
896;37;3614;3154;11977;10862;592;6722;fail;26830
897;fail;202;378;1982;273;1496;6948;5557;8803
898;fail;3252;1003;929;10042;933;48;2188;11338
899;150;1394;3628;5775;651;5947;1083;6484;4516
900;fail;1407;1179;185;671;1232;653;7474;2740
901;1472;3050;815;784;1626;11425;12799;8495;3526
902;1529;20445;28858;882;2975;2849;6916;1555;4280
903;387;991;1209;4662;1099;1300;2591;493;6155
904;fail;217;6108;2017;2601;12430;328;5932;52715
905;fail;1426;512;780;3824;1551;14630;4891;26634
906;250;561;1231;1029;1630;1063;1854;11143;19035
907;386;2434;3320;4441;1473;5822;2652;6251;19853
908;fail;3158;2906;979;1432;128;2211;7799;3288
909;431;2599;1699;3476;508;520;18652;308;35055
910;fail;7227;3866;713;145;7111;3911;14735;3207
911;73;5668;4607;2072;837;649;5967;7759;11474
912;fail;3727;34437;47;4501;3303;3757;28786;7984
913;fail;1947;195;188;1797;67;1732;1352;179
914;fail;1400;13793;696;556;1512;1949;34088;345
915;fail;468;502;1781;628;368;1934;2950;2455
916;217;1148;1016;281;47;2462;2715;159;17458
917;fail;331;2307;15609;6565;18531;5610;7534;1591
918;144;18586;56;260;90;149;2456;5177;5045
919;fail;14198;13283;16809;31;2391;4083;4458;30866
920;1721;1997;3082;4830;609;2680;3704;11686;20204
921;888;1198;1200;571;3971;1968;299;6081;54826
922;606;434;6270;257;1395;72;10641;675;7893
923;1671;238;3152;2950;1487;571;1454;1087;1191
924;fail;3238;614;797;1836;7433;3414;268;13020
925;fail;2786;1023;1503;1185;656;2741;1130;14128
926;fail;2710;5491;9396;6383;594;1084;2950;11175
927;fail;1436;2136;3436;1336;7542;2464;4425;4628
928;1269;185;1676;1403;2299;6375;1558;1672;50211
929;1520;2974;45946;9190;4297;2091;2678;4924;32986
930;fail;2777;317;1356;7374;1153;2601;3259;3241
931;fail;6276;3311;5080;381;2127;8039;12322;21608
932;623;372;62;821;5962;27;1237;29673;15991
933;fail;1795;18918;10218;1005;2763;8675;3798;28927
934;fail;1335;2423;1450;3043;86;1444;960;9360
935;fail;28070;8220;7170;6776;1448;4734;4628;115
936;fail;3861;856;3979;1682;2010;274;18701;2684
937;fail;4495;837;4997;65;2268;4591;1201;9599
938;350;61060;12535;18102;9073;459;224;893;6927
939;fail;13403;1800;516;1258;2932;6593;1390;31903
940;166;877;3727;17;3265;4484;3347;13247;1762
941;166;1668;3536;926;1838;5349;2959;11807;759
942;175;707;1717;563;319;407;183;20828;9359
943;fail;2005;2771;50;888;536;3061;587;4389
944;fail;55239;3660;3162;1185;2555;3170;5933;12380
945;121;35784;12779;541;4131;919;2169;21518;10055
946;fail;12246;14817;1611;3184;1152;9943;1352;18615
947;4598;89;3192;5918;3546;2797;9102;5323;7023
948;331;642;6412;892;15388;2753;2031;16590;9105
949;592;2927;2411;111;2512;3158;3404;958;24572
950;fail;3203;1264;3390;330;39;207;7675;5364
951;349;668;862;617;1959;1484;6383;14611;2468
952;305;47066;672;1531;511;346;6217;6736;3885
953;fail;271;15273;937;4355;1776;5718;5569;31977
954;fail;20868;586;926;17546;309;2558;15849;31933
955;106;1311;607;6446;1064;317;1462;7773;4710
956;136;9770;15382;1541;1929;1027;1255;2386;14244
957;fail;6750;111;3973;622;8864;2422;3614;17493
958;fail;771;13993;1996;2804;31583;3807;20340;16328
959;1836;4119;654;29;758;480;400;580;24694
960;fail;12579;506;6065;12102;4674;12344;fail;3401
961;fail;8195;14265;9987;2165;6878;7039;2661;43810
962;1017;15909;314;1927;952;978;1636;3859;835
963;521;780;1367;9824;7307;4569;7807;20070;22696
964;113;8837;12873;6898;3487;1471;2928;1831;44109
965;2088;2853;1253;4475;3905;822;4033;14054;5929
966;308;18573;2613;614;8744;4807;4032;21025;5205
967;51;8790;7909;1820;14207;27473;3637;16372;7331
968;1409;1411;2745;832;837;216;6330;9429;37747
969;226;140;1170;2157;1086;2255;4111;12883;4056
970;fail;9873;529;341;549;3609;14787;20842;14037
971;784;11611;7519;1165;2100;1109;13268;16276;12882
972;223;522;373;3822;6500;363;2143;1458;6272
973;1996;1294;2459;476;1436;502;394;19264;3821
974;fail;1910;172;1593;1263;531;1313;8982;4169
975;987;6734;6009;288;3952;69;512;9514;3842
976;fail;2915;11338;1057;3324;2252;7514;4439;8306
977;932;6028;988;2390;10008;4315;24803;2773;16138
978;847;2894;1810;1643;655;296;4760;298;13198
979;fail;10043;206;427;18779;1387;4584;1811;32657
980;346;1124;3243;49;120;1614;2423;2087;2078
981;fail;1966;8947;1097;497;2830;7017;3715;21383
982;342;1708;3079;4215;418;1852;5574;6672;15477
983;fail;6621;1634;2115;8068;4433;8481;19621;26956
984;fail;539;569;383;8119;377;12939;4757;5944
985;641;913;941;53;1345;1329;8162;32089;11289
986;95;4272;11649;1665;5375;3879;1340;5965;5678
987;fail;207;207;401;1612;326;73;2599;12331
988;286;525;730;1642;1085;6355;6370;2002;39641
989;95;943;15437;1627;1144;2421;2898;10745;15307
990;fail;27545;5125;1538;2235;9587;926;19750;4846
991;2223;1497;558;24206;754;2994;5087;6142;33266
992;fail;7792;108;628;704;711;3365;16928;12485
993;fail;12355;25252;2835;56;3630;7239;23451;29204
994;156;896;14479;2910;4401;1354;5733;7005;1794
995;fail;3571;6978;6203;5908;1940;2793;9137;5627
996;236;6111;6332;352;322;233;13328;5896;21189
997;301;35409;27418;1467;1877;2499;2687;2841;8120
998;1601;1020;364;365;1977;68;90;42709;17366
999;95;1931;2161;217;6773;10557;3336;39470;25048