RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
498;1279;8589;4130;1455;724;228;2992
499;701;989;851;658;665;121;143
500;920;152;1866;2510;3733;3027;1373
501;6529;6419;7537;12909;10065;2562;1615
502;195;352;3024;793;210;279;432
503;420;603;5633;607;452;440;2513
504;964;4897;4536;1634;3779;9603;169
505;1714;1546;1623;2031;236;2139;4369
506;1567;3002;1659;2363;2015;3229;4558
507;672;285;602;2855;38;786;1099
508;858;403;553;2999;1816;2373;3086
509;328;1127;913;788;2951;1497;1079
510;382;166;1772;7105;1111;353;993
511;1479;732;668;2067;2941;93;2199
512;1500;684;1365;3210;168;196;845
513;802;1470;2196;2678;796;3331;900
514;750;723;1127;802;472;285;55
515;1303;5859;140;13868;147;242;282
516;270;295;3780;3284;919;165;1081
517;774;1919;1528;1999;2496;3206;516
518;3125;7831;5241;11270;4756;2901;2446
519;396;2457;1679;906;161;534;521
520;2148;773;160;152;2253;6796;3504
521;1844;9915;2979;15538;2048;2177;4574
522;259;393;136;2686;1344;1369;809
523;984;906;17008;12068;2343;1460;6351
524;1995;1149;1235;4304;9199;2511;11362
525;185;4710;1776;235;914;220;353
526;386;128;171;704;3488;3286;318
527;2090;950;3086;5488;865;3530;54
528;3028;6257;8031;1285;3297;4226;605
529;785;622;88;1243;2645;3328;419
530;1638;1272;9474;15619;237;24058;846
531;2900;502;5278;2476;710;404;571
532;2351;13993;6020;7756;2934;7345;1104
533;1473;287;4901;1689;1205;200;452
534;8860;1472;33530;2529;72;1765;1483
535;1703;2880;703;226;991;1325;1955
536;1372;5376;5992;2563;5448;4823;15615
537;1640;1707;296;938;865;123;447
538;1377;328;6406;7616;822;1503;2187
539;915;2453;2841;970;857;312;1073
540;642;546;11142;6023;1839;4415;2776
541;401;951;368;1050;338;379;2432
542;259;1103;1274;834;1521;1214;496
543;439;2419;438;2361;5976;572;2851
544;1726;59;1006;4228;169;223;1646
545;613;124;607;46;332;4479;1182
546;2557;266;927;3319;298;125;718
547;5428;4125;275;14738;888;658;1873
548;748;6752;5026;2211;7257;307;1926
549;423;817;1548;945;1676;1305;958
550;5228;3656;6698;1174;813;3635;1432
551;1521;1207;581;3950;1261;349;1575
552;294;4147;3453;764;426;751;3858
553;4619;7139;9126;11772;1545;1084;5900
554;1204;2916;3363;1195;3858;676;7988
555;1925;3568;4798;158;7994;2142;3476
556;1496;1326;8302;1085;943;563;13620
557;527;1779;10959;2203;2854;4803;311
558;1983;2761;521;299;1612;1333;1002
559;369;1679;227;1747;1519;1649;916
560;450;539;109;62;1425;69;1770
561;1268;11896;10775;8505;3619;839;1877
562;162;155;3539;207;1365;964;150
563;533;172;3879;4529;1519;1044;617
564;329;2016;735;1970;822;352;3283
565;675;629;1821;3840;313;728;3656
566;6273;7324;583;13183;1934;2659;1599
567;1895;8252;9124;9439;1039;497;14215
568;3797;4311;3981;15170;2588;2227;2126
569;1747;1202;4478;3296;341;479;2369
570;687;3126;5460;252;3013;2780;509
571;315;674;1802;3925;1074;1325;981
572;554;1957;1028;1980;3267;706;1397
573;51;407;1353;163;429;1793;1024
574;413;11904;6404;4202;6473;4752;439
575;282;7748;425;10707;2681;482;3103
576;171;2080;1919;354;1643;706;413
577;1929;1220;4232;15148;14795;2254;467
578;500;882;2773;573;546;468;158
579;1497;1378;2941;3321;612;984;654
580;94;1017;6226;4811;3974;2566;3587
581;16560;3041;716;13825;3138;10953;4305
582;919;3824;9882;15864;2229;1035;3513
583;4330;4632;12342;10653;4225;2808;967
584;463;2520;1212;2334;805;581;77
585;907;4775;2779;3888;408;623;2819
586;777;2395;978;2433;2824;811;1719
587;3732;731;6101;6419;4033;1850;1777
588;855;2057;7983;7232;2222;302;5510
589;1288;1038;2410;2736;2352;877;408
590;365;546;816;907;529;1432;497
591;794;435;3352;1408;438;184;93
592;8005;4957;301;10251;1103;3614;1593
593;1418;374;1186;1698;761;4061;634
594;980;2515;1681;1225;1579;157;3898
595;127;1316;899;2394;1742;364;971
596;1751;3990;1702;1605;836;1460;3046
597;2795;4952;467;5916;2177;4343;5100
598;955;571;2843;7366;2437;3525;1911
599;654;480;250;1388;1798;179;1313
600;333;311;4943;314;1416;1881;1071
601;3077;2858;5546;3573;3918;314;4477
602;185;1083;5730;1280;2317;2118;8581
603;277;619;623;4481;6883;1113;365
604;1802;5972;4987;2973;2816;4177;492
605;813;416;2527;1918;676;299;1068
606;6033;9772;2505;9439;1482;379;5540
607;297;1761;6202;2411;744;252;1652
608;1982;13156;5145;256;2647;1525;11989
609;85;573;682;1235;205;3762;794
610;511;3486;7826;1144;3675;3171;5427
611;3952;185;1053;280;180;1331;2620
612;403;3587;2527;10744;1521;1001;6623
613;851;528;2000;5920;1370;1948;2704
614;577;69;949;3921;532;827;547
615;175;3118;205;2042;437;3921;1563
616;3206;472;999;252;900;6751;9055
617;361;1584;1911;14265;3875;4912;4267
618;125;3622;1197;738;601;222;2137
619;4365;643;126;1333;763;1058;181
620;1098;2929;3023;750;3947;3744;611
621;1172;1616;682;1131;439;644;591
622;2098;740;869;2909;5838;2832;13948
623;10228;6290;12554;862;972;1021;9656
624;2116;225;10281;3025;5161;3486;2208
625;553;662;469;732;631;768;496
626;1875;585;2623;290;166;2705;11785
627;206;199;2017;569;673;759;1364
628;1639;551;1192;2474;785;786;3402
629;611;1717;13819;1406;3661;569;753
630;537;2101;2667;91;1593;654;418
631;983;5501;3194;6444;1662;3248;2999
632;1409;939;4793;9162;4267;522;8089
633;1215;898;5440;363;1264;1067;62
634;762;259;14374;2359;4612;14885;220
635;1334;908;1062;3502;1244;486;1101
636;3483;1461;808;2678;1226;7962;4912
637;1495;4073;11447;964;5944;301;5383
638;795;196;304;713;326;203;2723
639;208;6310;3885;4506;1383;2991;3804
640;6608;147;4404;9141;6540;4291;377
641;3633;2458;3244;628;331;491;1274
642;3954;4762;16042;1170;1571;535;4163
643;571;641;3528;886;3704;430;294
644;930;2548;7009;1223;696;4239;2653
645;3263;26049;4182;2485;1075;265;2035
646;401;1145;1009;3505;185;55;2422
647;247;1913;10411;3111;863;13798;1164
648;608;1684;3035;3666;1633;796;3632
649;213;587;964;128;1271;733;344
650;2485;1087;963;844;2652;2013;120
651;6293;3178;9888;2451;3290;3162;2399
652;164;1642;1192;514;344;1462;460
653;1674;6232;654;2337;2705;4511;3448
654;6014;29593;6982;5043;1816;1010;944
655;414;2416;1431;5993;1204;1884;1386
656;501;238;1445;1938;1476;3076;67
657;255;2430;3387;1478;1379;1636;88
658;1832;374;4194;913;389;1619;195
659;575;7493;13291;8271;8870;8025;9113
660;37850;3858;1561;2333;1093;889;3890
661;882;337;1765;2455;1584;439;2489
662;2173;5153;12114;17916;1143;2942;4097
663;12886;5972;9533;1229;2177;2945;2137
664;5452;10211;6205;3792;2852;2214;1925
665;745;368;670;174;1257;326;2573
666;1044;231;3736;838;3895;1505;1270
667;470;455;1982;914;1304;3754;455
668;221;372;7088;14864;2447;8698;1845
669;116;719;1997;1521;253;486;906
670;3604;5768;5183;3983;16276;3939;1614
671;2364;72;609;857;6014;1011;678
672;903;5524;744;11621;5538;4596;6460
673;2411;68;1012;1099;166;108;1967
674;2565;6572;12194;1246;2866;5743;207
675;1343;15707;404;7125;2190;2064;1094
676;1062;1768;584;1952;654;958;5194
677;511;692;5035;299;385;848;1505
678;1376;4614;3909;2945;208;2683;2034
679;896;2761;208;1210;2102;2039;3449
680;1104;465;2918;1708;1695;3637;469
681;191;3081;1179;20220;847;1442;3542
682;2216;2740;8798;728;3015;401;3967
683;5800;12223;1860;22625;8867;3804;3984
684;9292;3534;5419;4749;2227;706;7739
685;286;2697;1006;2768;387;172;980
686;74;1144;370;3709;2981;404;1965
687;1009;43;1264;2999;1003;725;937
688;1936;3967;2354;3338;1184;430;2389
689;1344;2962;8152;2324;8003;2485;885
690;473;1145;1465;3405;681;698;607
691;502;1101;817;974;1746;505;1304
692;162;421;2971;4905;318;970;1574
693;526;1596;1992;1404;114;1504;994
694;949;1599;769;465;1233;484;509
695;10436;177;6137;2649;329;8129;11523
696;3138;4363;211;3544;545;4183;4764
697;2209;6688;327;6700;292;1043;2005
698;368;251;155;2418;537;529;960
699;2141;4045;652;3622;595;16582;3359
700;145;1045;291;1449;2120;3238;947
701;408;940;639;4226;228;1321;2117
702;1175;5222;16772;609;2734;844;2287
703;640;364;1338;4941;257;2539;4423
704;476;1512;6349;2408;468;643;121
705;702;2486;1981;2049;1613;1120;896
706;175;2321;172;3873;202;394;1654
707;467;60;5994;215;90;1802;406
708;117;7881;56;4783;3577;3014;1180
709;1025;902;5192;15556;3636;2439;1071
710;3520;4271;6540;5662;2733;516;1716
711;70;2395;3219;3839;1705;518;1868
712;1153;3289;969;5847;3644;7108;473
713;5010;2256;13284;13311;3287;3155;3678
714;172;614;138;10937;938;269;2182
715;5448;2856;6974;16398;285;1621;4203
716;1080;15576;525;3117;391;623;9044
717;13448;19300;1114;2462;11965;5553;1247
718;743;1295;1101;1945;673;1785;1119
719;739;2325;1904;4561;118;2348;185
720;237;3732;2214;58;1635;3202;644
721;3565;2020;1877;1400;4895;573;10358
722;191;698;1544;3380;2270;1102;1720
723;4242;633;1819;4210;1480;578;14390
724;624;249;367;768;222;924;273
725;618;1881;3046;1673;4166;3946;352
726;1106;3326;1395;1246;471;740;3472
727;814;366;1719;472;365;231;181
728;652;1058;1684;250;3099;3952;892
729;1252;1736;224;177;2833;211;108
730;2274;1094;220;2372;2798;14567;30442
731;2402;5575;4153;4515;7793;474;3002
732;7589;976;386;4117;3864;1372;725
733;1859;2006;5842;167;1194;3805;6583
734;452;8508;10613;5199;2504;2309;623
735;375;5721;661;1128;176;526;271
736;5832;6360;4048;962;2023;1903;4089
737;626;1592;2849;2805;16628;7743;825
738;108;637;1041;350;1457;299;149
739;736;4445;3376;1607;1892;240;3786
740;697;7633;8217;6339;555;5552;2477
741;5468;422;463;5063;2421;902;9951
742;421;446;570;4349;768;2093;776
743;305;3194;167;1550;2244;4033;1840
744;317;531;1748;6723;1850;955;12716
745;156;984;3171;870;370;322;984
746;325;477;304;6029;768;735;248
747;353;1050;761;1356;1043;199;381
748;6978;2930;3003;1163;4318;1682;18803
749;860;706;496;6238;13328;16538;7118
750;4214;11951;2896;15298;943;5155;684
751;443;3191;1162;5261;2617;1550;4110
752;175;5542;2318;6438;383;475;73
753;1417;2278;2346;1434;1671;8221;2543
754;813;6214;415;5578;190;186;74
755;517;3195;853;4573;911;1973;1396
756;1221;9186;5929;45;1782;6813;907
757;1424;10934;11466;2939;1973;3665;5354
758;1069;24;1818;955;736;2085;1513
759;1364;1748;2444;1212;381;937;2192
760;1389;5598;16473;8806;539;1549;595
761;1294;2457;366;2261;3448;428;207
762;65;1483;766;657;3399;1297;144
763;2061;1358;447;3326;1904;1745;3392
764;4393;3002;6200;3735;413;4164;1022
765;199;1837;1000;1217;429;273;766
766;182;1960;1294;4342;1580;4578;2830
767;841;728;469;4079;521;4008;248
768;3405;3570;930;4254;857;2876;2133
769;3922;4161;463;1387;2380;1590;258
770;1321;3370;17757;5286;3147;277;1546
771;2817;2324;3012;3111;291;127;2730
772;1554;14383;2378;6624;1167;163;7857
773;7680;1525;128;10238;917;1711;1753
774;6596;2555;6665;2243;7496;1722;4138
775;1258;501;792;740;335;749;1201
776;2435;7295;706;2764;441;1530;5242
777;649;1294;4742;691;647;161;186
778;456;10774;2105;3236;3955;1316;4550
779;267;4866;732;1107;701;789;893
780;471;980;73;1287;1033;61;768
781;1070;6014;2566;3249;729;1256;463
782;1365;2215;2987;621;318;1951;3306
783;1423;760;607;362;1454;3142;1527
784;998;673;2674;261;745;2660;2451
785;625;554;6130;2602;2704;927;3195
786;1449;1345;690;3674;692;1684;480
787;1706;2445;975;4914;773;640;1249
788;6032;224;22932;6902;2134;1584;627
789;8053;2137;308;11076;8420;2097;7019
790;713;430;126;3339;1602;2417;783
791;1630;1699;7180;11061;2003;1068;2658
792;1621;2654;13124;501;3381;6970;11252
793;546;10043;5559;4172;1612;2216;1241
794;346;2142;3011;23481;586;740;1682
795;1029;364;1024;126;9;329;1018
796;4022;1599;2799;2978;3706;5186;5549
797;696;2576;586;832;267;233;1356
798;426;240;4658;517;685;245;1524
799;450;3595;1101;546;733;2976;241
800;97;1631;2443;4818;2656;442;3248
801;6065;819;5975;2438;2963;2612;7242
802;928;1865;2211;866;126;564;364
803;124;1339;2085;932;579;837;942
804;1232;3135;81;8748;2507;236;4635
805;683;3748;9247;8670;3328;5640;12353
806;2612;11648;17276;9455;11870;5789;8876
807;589;351;1635;3134;1045;213;3831
808;352;521;2047;560;64;1396;639
809;1771;155;920;2733;352;784;2748
810;2310;361;246;5169;698;1032;533
811;241;1660;888;428;371;1007;634
812;1788;960;922;4084;12880;1668;3747
813;22614;402;508;10711;234;1639;7486
814;1190;838;689;800;552;118;1722
815;83;1110;1664;5668;174;2929;77
816;2031;4322;7555;2362;245;36;15816
817;273;2264;178;2822;1424;403;795
818;2626;8782;1043;5516;1437;3090;1428
819;6096;243;10295;1200;294;2439;5508
820;354;10886;12585;7515;1575;2122;835
821;991;83;6571;479;13774;208;6204
822;2218;4231;1600;5886;1940;10394;7141
823;784;8939;1076;10202;2766;415;834
824;1053;237;2248;9250;516;13479;4139
825;746;1728;2991;5848;547;975;1408
826;1802;647;2964;2682;228;253;1597
827;2320;6096;2942;456;2234;2290;734
828;347;1994;569;3085;86;111;1693
829;282;1073;560;5209;386;3294;2227
830;3336;3236;5253;11283;5409;6235;2661
831;2018;12888;24512;14252;5700;557;4198
832;816;6720;32154;2731;3050;688;3713
833;2416;1442;1105;4253;2576;1494;16308
834;1501;224;1750;1099;198;1150;1344
835;1581;322;3431;745;278;2415;1265
836;1778;23303;1230;15158;548;4004;1242
837;954;1842;417;2125;1615;300;302
838;996;426;570;294;1563;2200;393
839;1726;2032;1849;2848;1370;10771;2459
840;3107;894;5371;711;745;6600;14698
841;2307;4614;2424;9894;1654;746;41
842;318;524;3734;208;1976;1689;4150
843;234;9761;1501;1885;3060;79;4209
844;681;211;5018;1287;515;1439;868
845;567;2067;1153;2024;219;1956;800
846;117;1481;210;682;796;620;234
847;1771;844;11190;7796;4009;86;350
848;5679;4534;5560;199;1991;288;954
849;1714;36;427;2002;1648;1455;260
850;776;2377;658;7427;2767;2214;8984
851;2202;3283;6432;318;782;6537;10053
852;274;1339;1030;826;873;374;188
853;154;762;4267;2188;884;919;245
854;2210;2458;5648;5654;1024;3107;1561
855;2595;528;95;1127;1151;467;1163
856;6929;2061;1469;6817;212;2370;3114
857;190;669;1039;1869;1574;2442;3340
858;932;4345;5239;1317;1818;7029;2176
859;177;3821;1562;1221;2469;509;781
860;547;2173;9215;3428;13;431;5706
861;730;1250;601;7060;403;220;1169
862;189;320;3363;248;348;769;1083
863;221;1207;554;288;2405;219;669
864;4268;3808;3326;1111;187;1381;2804
865;494;1123;1684;2757;862;1729;4882
866;2667;939;5421;4079;3923;2650;2986
867;1036;7538;5028;344;2181;7911;1948
868;5732;3562;1125;7011;772;4929;34
869;2312;4776;6591;1056;1975;3206;3690
870;185;718;320;2145;2253;236;3041
871;1668;60;2147;1125;283;122;179
872;293;1881;6957;61;534;709;2937
873;203;1913;71;2335;2421;348;377
874;748;164;857;1918;245;1198;4108
875;804;442;2914;556;35;2980;667
876;831;1271;4730;9096;1351;867;7554
877;917;5720;18042;10199;6942;1195;2953
878;3045;1714;6698;2384;2305;2118;1193
879;395;155;3925;5932;1119;1287;2453
880;175;426;4278;2798;1736;245;388
881;3737;1057;3487;5365;4357;2195;508
882;6949;11304;10681;6523;2049;878;229
883;1871;640;334;828;488;3813;287
884;400;796;1550;1095;1441;1731;1438
885;293;1381;8004;11978;3745;13930;3193
886;6317;1057;7638;11812;20778;7764;7858
887;836;572;966;3241;966;901;1101
888;435;579;266;3559;1046;219;41
889;1680;1149;3198;2695;1686;853;2512
890;656;62;198;3788;414;1735;2329
891;557;133;762;3861;244;553;2659
892;2754;6241;6350;4809;1216;1703;10147
893;1092;2022;214;232;776;4325;1383
894;921030;2776;523;10745;7311;307;10412
895;830;1602;8271;1949;1152;4509;1236
896;435;800;2175;8979;678;1644;461
897;746;5711;1580;236;1092;2273;5063
898;625;846;1785;1292;2486;479;736
899;462;133;2379;810;1633;408;5607
900;615;3778;460;110;3187;650;1036
901;309;240;872;632;246;617;460
902;2203;208;821;4105;1995;404;3273
903;953;489;3029;62;227;2531;826
904;11102;1967;3453;3343;346;702;610
905;1999;2918;9273;17595;1126;2332;1195
906;1264;2168;6562;8285;1867;3543;2656
907;377;265;45;1541;396;546;207
908;4117;706;4585;2549;4133;1963;185
909;595;21094;2259;682;5030;3217;2125
910;68;1181;105;2805;4786;4301;775
911;1835;3257;490;28905;2025;1205;530
912;2070;653;4134;7562;1184;7200;2033
913;982;10211;6421;1236;5303;1112;4740
914;804;641;83;2047;1921;9545;675
915;1007;1156;1289;8511;437;6654;2649
916;426;173;6740;440;2514;471;4286
917;1574;231;1215;4087;1124;166;183
918;1514;21648;6132;888;1166;516;261
919;6484;2176;8154;7515;1321;179;11471
920;2903;11363;1450;5731;434;1566;1334
921;1674;1593;7425;2429;493;1170;371
922;1912;1568;5363;2355;377;13004;11995
923;11005;1212;3140;14747;9541;491;5539
924;1696;492;443;1579;182;4243;1561
925;1234;2851;1772;251;988;568;2045
926;483;2735;1010;3873;5085;6524;601
927;344;1309;93;631;1194;400;1462
928;146;1572;2365;201;4127;2372;786
929;845;167;841;2454;980;1241;315
930;222;4319;6230;767;263;728;1190
931;1135;646;1444;829;1708;1268;773
932;484;2573;835;1216;3332;1130;1616
933;878;4321;5982;6400;3767;1653;823
934;444;2264;555;252;936;938;703
935;1957;936;2583;2052;109;737;413
936;928;2880;708;1820;1471;700;907
937;320;6266;1078;3148;760;3201;3097
938;824;2562;4995;3246;6365;1760;701
939;7306;6808;747;1209;4983;9813;9130
940;1405;3440;10652;642;4395;339;1051
941;1341;1541;3592;1003;359;947;1105
942;898;2691;1002;147;968;1584;3640
943;3809;1943;16327;5236;1528;4952;406
944;1424;248;4278;1934;3738;10210;7970
945;792;787;8840;2923;292;316;285
946;4994;1226;9705;8673;911;2262;7304
947;1447;673;1075;372;2494;989;2566
948;1011;5649;1071;31240;1124;5915;1294
949;1960;7620;336;1089;2711;783;16346
950;494;232;4984;2566;826;1965;7541
951;5229;309;6470;8795;4020;1446;1002
952;1569;686;1985;1871;138;475;168
953;1572;1066;3470;5005;12370;870;1519
954;1771;54;1275;2694;433;202;1231
955;597;1185;1839;2177;967;444;227
956;989;1150;3224;3253;2863;1435;1286
957;496;491;10218;4855;4372;638;5604
958;1737;4505;1036;9574;840;527;5666
959;2783;597;11917;807;6009;5173;1011
960;1387;2558;329;1887;2644;1144;3288
961;462;145;1433;1371;345;184;1193
962;4203;247;608;1619;1497;1022;193
963;1030;2521;775;2497;189;3772;524
964;5587;5076;2093;6530;272;5322;3056
965;578;2052;1621;884;2697;702;2460
966;347;198;11922;1989;232;669;2142
967;3010;297;4407;5260;5682;2887;3481
968;431;1266;4143;1740;240;2880;683
969;578;152;3069;1757;3670;1628;1157
970;941;2312;2086;971;254;1566;342
971;301;8885;2192;9702;4154;4761;7418
972;1032;261;2836;6778;131;1565;1952
973;507;416;1682;752;574;1014;790
974;1187;1080;2308;142;765;424;488
975;1013;4986;23386;2804;1552;8208;8661
976;3100;1136;875;5435;2115;5497;3172
977;5752;2509;24619;819;4956;9213;1572
978;14736;2059;561;9298;2535;665;6892
979;8425;973;1791;13359;5184;14462;10988
980;15667;1356;2717;6646;6398;1118;8221
981;504;10509;642;6541;1427;2327;2060
982;759;2298;1689;83;870;1103;2012
983;657;688;371;1055;4340;204;1970
984;473;212;1726;633;1895;314;188
985;421;3373;1744;693;452;413;132
986;437;4497;5563;825;512;782;916
987;3560;339;2774;405;437;2751;509
988;538;1296;941;829;827;369;1322
989;253;700;1222;5914;1162;156;1037
990;5732;4867;4038;708;7231;5986;1149
991;1034;3929;434;9020;3937;7739;605
992;572;429;9174;8946;1026;1292;1081
993;1029;300;475;2928;672;1893;208
994;201;186;2210;4380;1409;2965;1121
995;861;4471;1828;1969;159;240;2847
996;375;477;3294;2615;486;2416;992
997;971;202;1283;1317;733;221;331
998;276;816;383;2791;1300;95;617
999;3696;2387;415;9917;2834;894;4082
