id;length;n;p;count;minDif;maxDif;avgDif;solvable;solvablePercent
433;11;10000;0,60;1000;2619;2932;2800;0;0,000
434;11;100000;0,60;1000;28842;29788;29365;0;0,000
435;11;10;0,70;1000;0;2;0;986;0,986
436;11;100;0,70;1000;2;29;16;0;0,000
437;11;1000;0,70;1000;232;329;290;0;0,000
438;11;10000;0,70;1000;3157;3432;3314;0;0,000
439;11;100000;0,70;1000;33827;34791;34407;0;0,000
440;11;10;0,80;1000;0;3;0;902;0,902
441;11;100;0,80;1000;11;36;23;0;0,000
442;11;1000;0,80;1000;310;384;348;0;0,000
443;11;10000;0,80;1000;3716;3926;3835;0;0,000
444;11;100000;0,80;1000;39066;39853;39484;0;0,000
445;11;10;0,90;1000;0;3;0;433;0,433
446;11;100;0,90;1000;22;40;32;0;0,000
447;11;1000;0,90;1000;376;438;411;0;0,000
448;11;10000;0,90;1000;4270;4455;4378;0;0,000
449;11;100000;0,90;1000;44248;44869;44611;0;0,000
450;12;10;0,10;1000;0;1;0;999;0,999
451;12;100;0,10;1000;0;0;0;1000;1,000
452;12;1000;0,10;1000;0;1;0;998;0,998
453;12;10000;0,10;1000;0;2;0;972;0,972
454;12;100000;0,10;1000;0;10;0;750;0,750
455;12;10;0,20;1000;0;0;0;1000;1,000
456;12;100;0,20;1000;0;0;0;1000;1,000
457;12;1000;0,20;1000;0;1;0;996;0,996
458;12;10000;0,20;1000;0;5;0;948;0,948
459;12;100000;0,20;1000;0;5;0;666;0,666
460;12;10;0,30;1000;0;0;0;1000;1,000
461;12;100;0,30;1000;0;1;0;997;0,997
462;12;1000;0,30;1000;0;1;0;994;0,994
463;12;10000;0,30;1000;0;21;0;929;0,929
464;12;100000;0,30;1000;0;42;0;637;0,637
465;12;10;0,40;1000;0;0;0;1000;1,000
466;12;100;0,40;1000;0;1;0;998;0,998
467;12;1000;0,40;1000;0;2;0;991;0,991
468;12;10000;0,40;1000;0;2;0;908;0,908
469;12;100000;0,40;1000;0;25;0;599;0,599
470;12;10;0,50;1000;0;0;0;1000;1,000
471;12;100;0,50;1000;0;1;0;999;0,999
472;12;1000;0,50;1000;0;1;0;995;0,995
473;12;10000;0,50;1000;0;4;0;914;0,914
474;12;100000;0,50;1000;0;16;0;612;0,612
475;12;10;0,60;1000;0;1;0;999;0,999
476;12;100;0,60;1000;0;0;0;1000;1,000
477;12;1000;0,60;1000;0;24;0;992;0,992
478;12;10000;0,60;1000;0;3;0;917;0,917
479;12;100000;0,60;1000;0;8;0;611;0,611
480;12;10;0,70;1000;0;0;0;1000;1,000
481;12;100;0,70;1000;0;1;0;998;0,998
482;12;1000;0,70;1000;0;1;0;995;0,995
483;12;10000;0,70;1000;0;4;0;917;0,917
484;12;100000;0,70;1000;0;10;0;611;0,611
485;12;10;0,80;1000;0;0;0;1000;1,000
486;12;100;0,80;1000;0;0;0;1000;1,000
487;12;1000;0,80;1000;0;1;0;997;0,997
488;12;10000;0,80;1000;0;5;0;946;0,946
489;12;100000;0,80;1000;0;18;0;676;0,676
490;12;10;0,90;1000;0;0;0;1000;1,000
491;12;100;0,90;1000;0;0;0;1000;1,000
492;12;1000;0,90;1000;0;1;0;999;0,999
493;12;10000;0,90;1000;0;3;0;959;0,959
494;12;100000;0,90;1000;0;5;0;749;0,749
495;13;10;0,10;1000;0;1;0;999;0,999
496;13;100;0,10;1000;0;0;0;1000;1,000
497;13;1000;0,10;1000;0;34;6;288;0,288
498;13;10000;0,10;1000;243;435;353;0;0,000
499;13;100000;0,10;1000;4213;4831;4541;0;0,000
500;13;10;0,20;1000;0;0;0;1000;1,000
501;13;100;0,20;1000;0;1;0;999;0,999
502;13;1000;0,20;1000;0;74;38;4;0,004
503;13;10000;0,20;1000;663;918;803;0;0,000
504;13;100000;0,20;1000;8776;9727;9382;0;0,000
505;13;10;0,30;1000;0;0;0;1000;1,000
506;13;100;0,30;1000;0;7;0;947;0,947
507;13;1000;0,30;1000;5;120;78;0;0,000
508;13;10000;0,30;1000;1119;1419;1276;0;0,000
509;13;100000;0,30;1000;13795;14670;14289;0;0,000
510;13;10;0,40;1000;0;0;0;1000;1,000
511;13;100;0,40;1000;0;11;0;811;0,811
512;13;1000;0,40;1000;69;169;123;0;0,000
513;13;10000;0,40;1000;1566;1901;1762;0;0,000
514;13;100000;0,40;1000;18455;19715;19249;0;0,000
515;13;10;0,50;1000;0;0;0;1000;1,000
516;13;100;0,50;1000;0;15;2;451;0,451
517;13;1000;0,50;1000;114;217;172;0;0,000
518;13;10000;0,50;1000;2043;2395;2254;0;0,000
519;13;100000;0,50;1000;23698;24687;24231;0;0,000
520;13;10;0,60;1000;0;1;0;999;0,999
521;13;100;0,60;1000;0;20;6;139;0,139
522;13;1000;0,60;1000;166;275;224;0;0,000
523;13;10000;0,60;1000;2572;2925;2763;0;0,000
524;13;100000;0,60;1000;28741;29736;29239;0;0,000
525;13;10;0,70;1000;0;1;0;997;0,997
526;13;100;0,70;1000;0;28;12;9;0,009
527;13;1000;0,70;1000;199;322;278;0;0,000
528;13;10000;0,70;1000;3098;3429;3277;0;0,000
529;13;100000;0,70;1000;33729;34678;34297;0;0,000
530;13;10;0,80;1000;0;2;0;980;0,980
531;13;100;0,80;1000;7;33;20;0;0,000
532;13;1000;0,80;1000;295;374;338;0;0,000
533;13;10000;0,80;1000;3657;3911;3803;0;0,000
534;13;100000;0,80;1000;38961;39777;39387;0;0,000
535;13;10;0,90;1000;0;3;0;649;0,649
536;13;100;0,90;1000;17;39;30;0;0,000
537;13;1000;0,90;1000;374;430;403;0;0,000
538;13;10000;0,90;1000;4196;4446;4353;0;0,000
539;13;100000;0,90;1000;44082;44867;44544;0;0,000
540;14;10;0,10;1000;0;0;0;1000;1,000
541;14;100;0,10;1000;0;0;0;1000;1,000
542;14;1000;0,10;1000;0;0;0;1000;1,000
543;14;10000;0,10;1000;0;1;0;999;0,999
544;14;100000;0,10;1000;0;2;0;979;0,979
545;14;10;0,20;1000;0;0;0;1000;1,000
546;14;100;0,20;1000;0;0;0;1000;1,000
547;14;1000;0,20;1000;0;0;0;1000;1,000
548;14;10000;0,20;1000;0;0;0;1000;1,000
549;14;100000;0,20;1000;0;3;0;968;0,968
550;14;10;0,30;1000;0;0;0;1000;1,000
551;14;100;0,30;1000;0;0;0;1000;1,000
552;14;1000;0,30;1000;0;2;0;999;0,999
553;14;10000;0,30;1000;0;1;0;998;0,998
554;14;100000;0,30;1000;0;2;0;942;0,942
555;14;10;0,40;1000;0;0;0;1000;1,000
556;14;100;0,40;1000;0;0;0;1000;1,000
557;14;1000;0,40;1000;0;0;0;1000;1,000
558;14;10000;0,40;1000;0;2;0;995;0,995
559;14;100000;0,40;1000;0;5;0;941;0,941
560;14;10;0,50;1000;0;0;0;1000;1,000
561;14;100;0,50;1000;0;0;0;1000;1,000
562;14;1000;0,50;1000;0;0;0;1000;1,000
563;14;10000;0,50;1000;0;0;0;1000;1,000
564;14;100000;0,50;1000;0;2;0;933;0,933
565;14;10;0,60;1000;0;0;0;1000;1,000
566;14;100;0,60;1000;0;0;0;1000;1,000
567;14;1000;0,60;1000;0;0;0;1000;1,000
568;14;10000;0,60;1000;0;1;0;999;0,999
569;14;100000;0,60;1000;0;1;0;941;0,941
570;14;10;0,70;1000;0;0;0;1000;1,000
571;14;100;0,70;1000;0;0;0;1000;1,000
572;14;1000;0,70;1000;0;0;0;1000;1,000
573;14;10000;0,70;1000;0;0;0;1000;1,000
574;14;100000;0,70;1000;0;3;0;943;0,943
575;14;10;0,80;1000;0;0;0;1000;1,000
576;14;100;0,80;1000;0;0;0;1000;1,000
577;14;1000;0,80;1000;0;0;0;1000;1,000
578;14;10000;0,80;1000;0;1;0;999;0,999
579;14;100000;0,80;1000;0;2;0;958;0,958
580;14;10;0,90;1000;0;0;0;1000;1,000
581;14;100;0,90;1000;0;0;0;1000;1,000
582;14;1000;0,90;1000;0;0;0;1000;1,000
583;14;10000;0,90;1000;0;0;0;1000;1,000
584;14;100000;0,90;1000;0;1;0;977;0,977
585;15;10;0,10;1000;0;0;0;1000;1,000
586;15;100;0,10;1000;0;0;0;1000;1,000
587;15;1000;0,10;1000;0;24;2;604;0,604
588;15;10000;0,10;1000;213;422;328;0;0,000
589;15;100000;0,10;1000;4076;4752;4462;0;0,000
590;15;10;0,20;1000;0;0;0;1000;1,000
591;15;100;0,20;1000;0;2;0;998;0,998
592;15;1000;0,20;1000;0;72;28;16;0,016
593;15;10000;0,20;1000;609;891;773;0;0,000
594;15;100000;0,20;1000;8724;9750;9282;0;0,000
595;15;10;0,30;1000;0;0;0;1000;1,000
596;15;100;0,30;1000;0;3;0;994;0,994
597;15;1000;0,30;1000;2;114;68;0;0,000
598;15;10000;0,30;1000;1061;1374;1240;0;0,000
599;15;100000;0,30;1000;13470;14629;14170;0;0,000
600;15;10;0,40;1000;0;0;0;1000;1,000
601;15;100;0,40;1000;0;8;0;948;0,948
602;15;1000;0,40;1000;50;158;111;0;0,000
603;15;10000;0,40;1000;1525;1888;1721;0;0,000
604;15;100000;0,40;1000;18586;19691;19123;0;0,000
605;15;10;0,50;1000;0;0;0;1000;1,000
606;15;100;0,50;1000;0;12;0;751;0,751
607;15;1000;0,50;1000;88;206;159;0;0,000
608;15;10000;0,50;1000;2007;2376;2217;0;0,000
609;15;100000;0,50;1000;23454;24619;24099;0;0,000
610;15;10;0,60;1000;0;0;0;1000;1,000
611;15;100;0,60;1000;0;18;3;360;0,360
612;15;1000;0,60;1000;144;256;211;0;0,000
613;15;10000;0,60;1000;2517;2865;2721;0;0,000
614;15;100000;0,60;1000;28353;29663;29124;0;0,000
615;15;10;0,70;1000;0;0;0;1000;1,000
616;15;100;0,70;1000;0;23;8;53;0,053
617;15;1000;0,70;1000;207;311;267;0;0,000
618;15;10000;0,70;1000;2999;3384;3239;0;0,000
619;15;100000;0,70;1000;33530;34641;34181;0;0,000
620;15;10;0,80;1000;0;1;0;999;0,999
621;15;100;0,80;1000;0;32;17;1;0,001
622;15;1000;0,80;1000;280;369;328;0;0,000
623;15;10000;0,80;1000;3607;3899;3769;0;0,000
624;15;100000;0,80;1000;38803;39717;39279;0;0,000
625;15;10;0,90;1000;0;3;0;857;0,857
626;15;100;0,90;1000;13;37;27;0;0,000
627;15;1000;0,90;1000;358;424;395;0;0,000
628;15;10000;0,90;1000;4210;4420;4330;0;0,000
629;15;100000;0,90;1000;44024;44747;44461;0;0,000
630;16;10;0,10;1000;0;0;0;1000;1,000
631;16;100;0,10;1000;0;0;0;1000;1,000
632;16;1000;0,10;1000;0;0;0;1000;1,000
633;16;10000;0,10;1000;0;0;0;1000;1,000
634;16;100000;0,10;1000;0;1;0;999;0,999
635;16;10;0,20;1000;0;0;0;1000;1,000
636;16;100;0,20;1000;0;0;0;1000;1,000
637;16;1000;0,20;1000;0;0;0;1000;1,000
638;16;10000;0,20;1000;0;0;0;1000;1,000
639;16;100000;0,20;1000;0;0;0;1000;1,000
640;16;10;0,30;1000;0;0;0;1000;1,000
641;16;100;0,30;1000;0;1;0;999;0,999
642;16;1000;0,30;1000;0;1;0;999;0,999
643;16;10000;0,30;1000;0;1;0;999;0,999
644;16;100000;0,30;1000;0;1;0;999;0,999
645;16;10;0,40;1000;0;0;0;1000;1,000
646;16;100;0,40;1000;0;0;0;1000;1,000
647;16;1000;0,40;1000;0;0;0;1000;1,000
648;16;10000;0,40;1000;0;0;0;1000;1,000
649;16;100000;0,40;1000;0;1;0;998;0,998
650;16;10;0,50;1000;0;0;0;1000;1,000
651;16;100;0,50;1000;0;0;0;1000;1,000
652;16;1000;0,50;1000;0;0;0;1000;1,000
653;16;10000;0,50;1000;0;1;0;999;0,999
654;16;100000;0,50;1000;0;1;0;998;0,998
655;16;10;0,60;1000;0;0;0;1000;1,000
656;16;100;0,60;1000;0;0;0;1000;1,000
657;16;1000;0,60;1000;0;0;0;1000;1,000
658;16;10000;0,60;1000;0;0;0;1000;1,000
659;16;100000;0,60;1000;0;1;0;998;0,998
660;16;10;0,70;1000;0;0;0;1000;1,000
661;16;100;0,70;1000;0;0;0;1000;1,000
662;16;1000;0,70;1000;0;0;0;1000;1,000
663;16;10000;0,70;1000;0;0;0;1000;1,000
664;16;100000;0,70;1000;0;1;0;998;0,998
665;16;10;0,80;1000;0;0;0;1000;1,000
666;16;100;0,80;1000;0;0;0;1000;1,000
667;16;1000;0,80;1000;0;0;0;1000;1,000
668;16;10000;0,80;1000;0;0;0;1000;1,000
669;16;100000;0,80;1000;0;0;0;1000;1,000
670;16;10;0,90;1000;0;0;0;1000;1,000
671;16;100;0,90;1000;0;0;0;1000;1,000
672;16;1000;0,90;1000;0;0;0;1000;1,000
673;16;10000;0,90;1000;0;0;0;1000;1,000
674;16;100000;0,90;1000;0;0;0;1000;1,000
675;17;10;0,10;1000;0;0;0;1000;1,000
676;17;100;0,10;1000;0;0;0;1000;1,000
677;17;1000;0,10;1000;0;19;0;838;0,838
678;17;10000;0,10;1000;148;413;306;0;0,000
679;17;100000;0,10;1000;3849;4747;4384;0;0,000
680;17;10;0,20;1000;0;0;0;1000;1,000
681;17;100;0,20;1000;0;0;0;1000;1,000
682;17;1000;0,20;1000;0;63;18;100;0,100
683;17;10000;0,20;1000;604;877;742;0;0,000
684;17;100000;0,20;1000;8513;9630;9185;0;0,000
685;17;10;0,30;1000;0;0;0;1000;1,000
686;17;100;0,30;1000;0;0;0;1000;1,000
687;17;1000;0,30;1000;0;111;55;1;0,001
688;17;10000;0,30;1000;1008;1366;1202;0;0,000
689;17;100000;0,30;1000;13403;14612;14059;0;0,000
690;17;10;0,40;1000;0;0;0;1000;1,000
691;17;100;0,40;1000;0;5;0;981;0,981
692;17;1000;0,40;1000;38;150;100;0;0,000
693;17;10000;0,40;1000;1454;1868;1680;0;0,000
694;17;100000;0,40;1000;18397;19544;18993;0;0,000
695;17;10;0,50;1000;0;0;0;1000;1,000
696;17;100;0,50;1000;0;9;0;907;0,907
697;17;1000;0,50;1000;86;199;147;0;0,000
698;17;10000;0,50;1000;1960;2324;2175;0;0,000
699;17;100000;0,50;1000;23315;24529;23979;0;0,000
700;17;10;0,60;1000;0;0;0;1000;1,000
701;17;100;0,60;1000;0;15;1;615;0,615
702;17;1000;0,60;1000;129;261;199;0;0,000
703;17;10000;0,60;1000;2467;2861;2685;0;0,000
704;17;100000;0,60;1000;28271;29528;28986;0;0,000
705;17;10;0,70;1000;0;0;0;1000;1,000
706;17;100;0,70;1000;0;19;5;176;0,176
707;17;1000;0,70;1000;175;302;256;0;0,000
708;17;10000;0,70;1000;3015;3343;3203;0;0,000
709;17;100000;0,70;1000;33470;34546;34065;0;0,000
710;17;10;0,80;1000;0;1;0;999;0,999
711;17;100;0,80;1000;0;28;14;9;0,009
712;17;1000;0,80;1000;264;367;317;0;0,000
713;17;10000;0,80;1000;3544;3896;3742;0;0,000
714;17;100000;0,80;1000;38622;39607;39175;0;0,000
715;17;10;0,90;1000;0;3;0;939;0,939
716;17;100;0,90;1000;12;37;25;0;0,000
717;17;1000;0,90;1000;346;421;388;0;0,000
718;17;10000;0,90;1000;4173;4411;4303;0;0,000
719;17;100000;0,90;1000;43902;44701;44385;0;0,000
720;18;10;0,10;1000;0;0;0;1000;1,000
721;18;100;0,10;1000;0;0;0;1000;1,000
722;18;1000;0,10;1000;0;0;0;1000;1,000
723;18;10000;0,10;1000;0;0;0;1000;1,000
724;18;100000;0,10;1000;0;0;0;1000;1,000
725;18;10;0,20;1000;0;0;0;1000;1,000
726;18;100;0,20;1000;0;0;0;1000;1,000
727;18;1000;0,20;1000;0;0;0;1000;1,000
728;18;10000;0,20;1000;0;0;0;1000;1,000
729;18;100000;0,20;1000;0;0;0;1000;1,000
730;18;10;0,30;1000;0;0;0;1000;1,000
731;18;100;0,30;1000;0;0;0;1000;1,000
732;18;1000;0,30;1000;0;0;0;1000;1,000
733;18;10000;0,30;1000;0;0;0;1000;1,000
734;18;100000;0,30;1000;0;0;0;1000;1,000
735;18;10;0,40;1000;0;0;0;1000;1,000
736;18;100;0,40;1000;0;0;0;1000;1,000
737;18;1000;0,40;1000;0;0;0;1000;1,000
738;18;10000;0,40;1000;0;0;0;1000;1,000
739;18;100000;0,40;1000;0;0;0;1000;1,000
740;18;10;0,50;1000;0;0;0;1000;1,000
741;18;100;0,50;1000;0;0;0;1000;1,000
742;18;1000;0,50;1000;0;0;0;1000;1,000
743;18;10000;0,50;1000;0;0;0;1000;1,000
744;18;100000;0,50;1000;0;0;0;1000;1,000
745;18;10;0,60;1000;0;0;0;1000;1,000
746;18;100;0,60;1000;0;1;0;999;0,999
747;18;1000;0,60;1000;0;0;0;1000;1,000
748;18;10000;0,60;1000;0;0;0;1000;1,000
749;18;100000;0,60;1000;0;0;0;1000;1,000
750;18;10;0,70;1000;0;0;0;1000;1,000
751;18;100;0,70;1000;0;0;0;1000;1,000
752;18;1000;0,70;1000;0;0;0;1000;1,000
753;18;10000;0,70;1000;0;0;0;1000;1,000
754;18;100000;0,70;1000;0;0;0;1000;1,000
755;18;10;0,80;1000;0;0;0;1000;1,000
756;18;100;0,80;1000;0;0;0;1000;1,000
757;18;1000;0,80;1000;0;0;0;1000;1,000
758;18;10000;0,80;1000;0;0;0;1000;1,000
759;18;100000;0,80;1000;0;0;0;1000;1,000
760;18;10;0,90;1000;0;0;0;1000;1,000
761;18;100;0,90;1000;0;0;0;1000;1,000
762;18;1000;0,90;1000;0;0;0;1000;1,000
763;18;10000;0,90;1000;0;0;0;1000;1,000
764;18;100000;0,90;1000;0;0;0;1000;1,000
765;19;10;0,10;1000;0;0;0;1000;1,000
766;19;100;0,10;1000;0;0;0;1000;1,000
767;19;1000;0,10;1000;0;14;0;942;0,942
768;19;10000;0,10;1000;146;380;281;0;0,000
769;19;100000;0,10;1000;3868;4657;4303;0;0,000
770;19;10;0,20;1000;0;0;0;1000;1,000
771;19;100;0,20;1000;0;0;0;1000;1,000
772;19;1000;0,20;1000;0;56;11;275;0,275
773;19;10000;0,20;1000;552;840;709;0;0,000
774;19;100000;0,20;1000;8479;9554;9078;0;0,000
775;19;10;0,30;1000;0;0;0;1000;1,000
776;19;100;0,30;1000;0;0;0;1000;1,000
777;19;1000;0,30;1000;0;98;45;8;0,008
778;19;10000;0,30;1000;917;1348;1166;0;0,000
779;19;100000;0,30;1000;13317;14418;13941;0;0,000
780;19;10;0,40;1000;0;0;0;1000;1,000
781;19;100;0,40;1000;0;2;0;998;0,998
782;19;1000;0,40;1000;25;139;88;0;0,000
783;19;10000;0,40;1000;1401;1817;1643;0;0,000
784;19;100000;0,40;1000;18165;19484;18864;0;0,000
785;19;10;0,50;1000;0;0;0;1000;1,000
786;19;100;0,50;1000;0;5;0;980;0,980
787;19;1000;0,50;1000;67;191;135;0;0,000
788;19;10000;0,50;1000;1928;2344;2135;0;0,000
789;19;100000;0,50;1000;23040;24590;23852;0;0,000
790;19;10;0,60;1000;0;0;0;1000;1,000
791;19;100;0,60;1000;0;12;0;817;0,817
792;19;1000;0,60;1000;110;243;187;0;0,000
793;19;10000;0,60;1000;2422;2808;2645;0;0,000
794;19;100000;0,60;1000;28277;29585;28875;0;0,000
795;19;10;0,70;1000;0;0;0;1000;1,000
796;19;100;0,70;1000;0;20;3;403;0,403
797;19;1000;0,70;1000;175;301;244;0;0,000
798;19;10000;0,70;1000;2904;3312;3166;0;0,000
799;19;100000;0,70;1000;33091;34450;33936;0;0,000
800;19;10;0,80;1000;0;0;0;1000;1,000
801;19;100;0,80;1000;0;26;11;31;0,031
802;19;1000;0,80;1000;247;357;308;0;0,000
803;19;10000;0,80;1000;3558;3854;3712;0;0,000
804;19;100000;0,80;1000;38497;39570;39080;0;0,000
805;19;10;0,90;1000;0;2;0;984;0,984
806;19;100;0,90;1000;9;35;23;0;0,000
807;19;1000;0,90;1000;323;415;380;0;0,000
808;19;10000;0,90;1000;4129;4391;4283;0;0,000
809;19;100000;0,90;1000;43852;44632;44315;0;0,000
810;20;10;0,10;1000;0;0;0;1000;1,000
811;20;100;0,10;1000;0;0;0;1000;1,000
812;20;1000;0,10;1000;0;0;0;1000;1,000
813;20;10000;0,10;1000;0;0;0;1000;1,000
814;20;100000;0,10;1000;0;0;0;1000;1,000
815;20;10;0,20;1000;0;0;0;1000;1,000
816;20;100;0,20;1000;0;0;0;1000;1,000
817;20;1000;0,20;1000;0;0;0;1000;1,000
818;20;10000;0,20;1000;0;0;0;1000;1,000
819;20;100000;0,20;1000;0;0;0;1000;1,000
820;20;10;0,30;1000;0;0;0;1000;1,000
821;20;100;0,30;1000;0;0;0;1000;1,000
822;20;1000;0,30;1000;0;0;0;1000;1,000
823;20;10000;0,30;1000;0;0;0;1000;1,000
824;20;100000;0,30;1000;0;0;0;1000;1,000
825;20;10;0,40;1000;0;0;0;1000;1,000
826;20;100;0,40;1000;0;0;0;1000;1,000
827;20;1000;0,40;1000;0;0;0;1000;1,000
828;20;10000;0,40;1000;0;0;0;1000;1,000
829;20;100000;0,40;1000;0;0;0;1000;1,000
830;20;10;0,50;1000;0;0;0;1000;1,000
831;20;100;0,50;1000;0;0;0;1000;1,000
832;20;1000;0,50;1000;0;0;0;1000;1,000
833;20;10000;0,50;1000;0;0;0;1000;1,000
834;20;100000;0,50;1000;0;0;0;1000;1,000
835;20;10;0,60;1000;0;0;0;1000;1,000
836;20;100;0,60;1000;0;0;0;1000;1,000
837;20;1000;0,60;1000;0;0;0;1000;1,000
838;20;10000;0,60;1000;0;0;0;1000;1,000
839;20;100000;0,60;1000;0;0;0;1000;1,000
840;20;10;0,70;1000;0;0;0;1000;1,000
841;20;100;0,70;1000;0;0;0;1000;1,000
842;20;1000;0,70;1000;0;0;0;1000;1,000
843;20;10000;0,70;1000;0;0;0;1000;1,000
844;20;100000;0,70;1000;0;0;0;1000;1,000
845;20;10;0,80;1000;0;0;0;1000;1,000
846;20;100;0,80;1000;0;0;0;1000;1,000
847;20;1000;0,80;1000;0;0;0;1000;1,000
848;20;10000;0,80;1000;0;0;0;1000;1,000
849;20;100000;0,80;1000;0;0;0;1000;1,000
850;20;10;0,90;1000;0;0;0;1000;1,000
851;20;100;0,90;1000;0;0;0;1000;1,000
852;20;1000;0,90;1000;0;0;0;1000;1,000
853;20;10000;0,90;1000;0;0;0;1000;1,000
854;20;100000;0,90;1000;0;0;0;1000;1,000
